gene_id,gene,module,kTotal_input
ENSG00000121481.10,RNF2,72,205.3948927
ENSG00000121579.12,NAA50,72,223.9537061
ENSG00000121644.18,DESI2,72,274.5024395
ENSG00000121879.3,PIK3CA,72,276.2975071
ENSG00000122042.9,UBL3,72,243.2454097
ENSG00000122257.18,RBBP6,72,281.7331694
ENSG00000122545.18,07-Sep,72,363.1092393
ENSG00000122550.17,KLHL7,72,214.5174112
ENSG00000122565.18,CBX3,72,228.1939193
ENSG00000122692.8,SMU1,72,326.3594766
ENSG00000123200.16,ZC3H13,72,269.9046444
ENSG00000123684.12,LPGAT1,72,278.1175125
ENSG00000124164.15,VAPB,72,201.2936783
ENSG00000124209.3,RAB22A,72,315.3224854
ENSG00000124356.15,STAMBP,72,294.0385316
ENSG00000124783.12,SSR1,72,357.6279644
ENSG00000124786.9,SLC35B3,72,214.7308301
ENSG00000124831.18,LRRFIP1,72,214.5973297
ENSG00000125107.17,CNOT1,72,250.7994757
ENSG00000125304.8,TM9SF2,72,245.9557827
ENSG00000125779.21,PANK2,72,278.885585
ENSG00000125875.13,TBC1D20,72,234.6879499
ENSG00000126070.19,AGO3,72,249.7103065
ENSG00000126391.13,FRMD8,72,214.3647938
ENSG00000126581.12,BECN1,72,283.9005445
ENSG00000126653.17,NSRP1,72,201.2720398
ENSG00000126773.12,PCNX4,72,214.8376702
ENSG00000126858.16,RHOT1,72,201.1909667
ENSG00000127125.8,PPCS,72,249.1006822
ENSG00000127314.17,RAP1B,72,314.0283849
ENSG00000127870.16,RNF6,72,276.2281873
ENSG00000127993.15,RBM48,72,259.7817817
ENSG00000128607.13,KLHDC10,72,261.8300854
ENSG00000128699.13,ORMDL1,72,273.8731087
ENSG00000128989.10,ARPP19,72,333.8292938
ENSG00000129071.9,MBD4,72,297.7336046
ENSG00000129083.12,COPB1,72,327.1515616
ENSG00000129128.12,SPCS3,72,327.1661766
ENSG00000129515.18,SNX6,72,308.2241544
ENSG00000129534.13,MIS18BP1,72,205.410437
ENSG00000129625.12,REEP5,72,208.1622146
ENSG00000129636.12,ITFG1,72,214.4244614
ENSG00000129933.20,MAU2,72,271.9333383
ENSG00000130779.19,CLIP1,72,218.7877947
ENSG00000130939.18,UBE4B,72,243.1512106
ENSG00000131013.3,PPIL4,72,273.9258531
ENSG00000131051.22,RBM39,72,204.7158373
ENSG00000131467.10,PSME3,72,238.5916404
ENSG00000131503.20,ANKHD1,72,251.1063677
ENSG00000131507.10,NDFIP1,72,285.5391412
ENSG00000131732.11,ZCCHC9,72,199.1912084
ENSG00000131966.13,ACTR10,72,216.0592776
ENSG00000132294.14,EFR3A,72,284.1985679
ENSG00000132356.11,PRKAA1,72,205.5889812
ENSG00000132388.12,UBE2G1,72,279.0181285
ENSG00000132424.14,PNISR,72,236.1110098
ENSG00000132466.18,ANKRD17,72,233.4917165
ENSG00000132485.13,ZRANB2,72,232.1749909
ENSG00000132842.13,AP3B1,72,285.0276086
ENSG00000133704.9,IPO8,72,299.3143804
ENSG00000133731.9,IMPA1,72,230.3769066
ENSG00000133794.17,ARNTL,72,205.9173011
ENSG00000133858.15,ZFC3H1,72,212.6350928
ENSG00000133997.11,MED6,72,251.1304147
ENSG00000134058.11,CDK7,72,213.7775241
ENSG00000134086.7,VHL,72,288.356985
ENSG00000134109.10,EDEM1,72,209.5816158
ENSG00000134153.9,EMC7,72,217.8659616
ENSG00000134186.11,PRPF38B,72,217.7628816
ENSG00000134255.13,CEPT1,72,277.7490879
ENSG00000134313.15,KIDINS220,72,219.5114527
ENSG00000134318.13,ROCK2,72,227.2244235
ENSG00000134371.10,CDC73,72,215.2551667
ENSG00000134444.13,KIAA1468,72,264.7849213
ENSG00000134698.10,AGO4,72,231.6890111
ENSG00000134717.17,BTF3L4,72,203.2832009
ENSG00000134982.16,APC,72,199.4135675
ENSG00000134996.11,OSTF1,72,215.3307138
ENSG00000135090.13,TAOK3,72,302.4308419
ENSG00000135317.12,SNX14,72,237.9327276
ENSG00000135341.17,MAP3K7,72,393.8257756
ENSG00000135392.15,DNAJC14,72,258.7974693
ENSG00000135457.9,TFCP2,72,264.8290502
ENSG00000135535.15,CD164,72,210.6074456
ENSG00000135870.11,RC3H1,72,225.3514228
ENSG00000135900.3,MRPL44,72,244.9929402
ENSG00000135932.10,CAB39,72,201.0966442
ENSG00000135974.9,C2orf49,72,299.3627022
ENSG00000135999.11,EPC2,72,252.1674855
ENSG00000136051.13,WASHC4,72,213.7905701
ENSG00000136100.12,VPS36,72,324.3758685
ENSG00000136144.11,RCBTB1,72,226.241238
ENSG00000136146.14,MED4,72,366.5977096
ENSG00000136381.12,IREB2,72,322.3526231
ENSG00000136450.12,SRSF1,72,296.9653624
ENSG00000136451.8,VEZF1,72,362.7874971
ENSG00000136536.14,07-Mar,72,263.3715145
ENSG00000136560.13,TANK,72,251.9126526
ENSG00000136731.12,UGGT1,72,198.4692991
ENSG00000136754.16,ABI1,72,215.7533175
ENSG00000136758.18,YME1L1,72,362.9638275
ENSG00000136827.11,TOR1A,72,200.3765122
ENSG00000136932.13,TRMO,72,220.7182452
ENSG00000137275.13,RIPK1,72,252.9170157
ENSG00000137492.7,THAP12,72,233.3272353
ENSG00000137776.16,SLTM,72,347.5191013
ENSG00000137845.14,ADAM10,72,282.6644697
ENSG00000137947.11,GTF2B,72,198.5477
ENSG00000137996.12,RTCA,72,262.613455
ENSG00000138071.13,ACTR2,72,278.2638418
ENSG00000138081.20,FBXO11,72,209.7531865
ENSG00000138459.8,SLC35A5,72,254.3251848
ENSG00000138592.13,USP8,72,347.6871999
ENSG00000138594.13,TMOD3,72,199.3780868
ENSG00000138600.9,SPPL2A,72,225.5844694
ENSG00000138768.14,USO1,72,337.4587562
ENSG00000138802.11,SEC24B,72,200.1763948
ENSG00000138814.16,PPP3CA,72,231.453614
ENSG00000139163.15,ETNK1,72,207.1633807
ENSG00000139218.17,SCAF11,72,361.9844172
ENSG00000139233.6,LLPH,72,199.7271975
ENSG00000139436.20,GIT2,72,315.6316544
ENSG00000139505.11,MTMR6,72,244.8544788
ENSG00000139644.12,TMBIM6,72,291.1963377
ENSG00000139687.13,RB1,72,212.5564496
ENSG00000139697.13,SBNO1,72,330.7372048
ENSG00000139719.9,VPS33A,72,242.2987785
ENSG00000139746.15,RBM26,72,298.5525034
ENSG00000140153.17,WDR20,72,330.259551
ENSG00000140157.14,NIPA2,72,327.0349502
ENSG00000140199.11,SLC12A6,72,239.4373706
ENSG00000140299.11,BNIP2,72,203.3835914
ENSG00000140455.16,USP3,72,287.8109649
ENSG00000140632.16,GLYR1,72,347.1357308
ENSG00000141219.15,C17orf80,72,212.2716751
ENSG00000141279.15,NPEPPS,72,257.8446864
ENSG00000141367.11,CLTC,72,213.9565472
ENSG00000141424.12,SLC39A6,72,209.8421344
ENSG00000141425.17,RPRD1A,72,221.9864765
ENSG00000141429.13,GALNT1,72,220.8124901
ENSG00000141646.13,SMAD4,72,375.995323
ENSG00000142867.12,BCL10,72,241.880738
ENSG00000143149.12,ALDH9A1,72,198.3338843
ENSG00000143155.12,TIPRL,72,257.9898126
ENSG00000143207.19,RFWD2,72,279.0424247
ENSG00000143324.13,XPR1,72,220.219705
ENSG00000143337.18,TOR1AIP1,72,315.281208
ENSG00000143379.12,SETDB1,72,284.7931816
ENSG00000143398.19,PIP5K1A,72,228.5375801
ENSG00000143418.19,CERS2,72,222.8610658
ENSG00000143612.19,C1orf43,72,203.9931694
ENSG00000143633.12,C1orf131,72,204.390847
ENSG00000143669.13,LYST,72,203.5283808
ENSG00000143756.11,FBXO28,72,326.6484011
ENSG00000143815.14,LBR,72,206.3921887
ENSG00000143970.16,ASXL2,72,237.5421634
ENSG00000144048.10,DUSP11,72,310.5495368
ENSG00000144224.16,UBXN4,72,205.9165366
ENSG00000144233.9,AMMECR1L,72,312.2407873
ENSG00000144357.16,UBR3,72,261.9063278
ENSG00000144635.8,DYNC1LI1,72,293.9806603
ENSG00000144744.16,UBA3,72,253.0464718
ENSG00000144746.6,ARL6IP5,72,252.6102631
ENSG00000144747.15,TMF1,72,239.9185325
ENSG00000144815.15,NXPE3,72,198.7699249
ENSG00000144909.7,OSBPL11,72,260.0895889
ENSG00000145388.14,METTL14,72,289.4456769
ENSG00000145439.11,CBR4,72,198.7562387
ENSG00000145715.14,RASA1,72,294.6161174
ENSG00000145740.18,SLC30A5,72,326.5443408
ENSG00000145779.7,TNFAIP8,72,224.0086365
ENSG00000145782.12,ATG12,72,314.2913153
ENSG00000145817.16,YIPF5,72,215.7395642
ENSG00000145860.11,RNF145,72,202.1488286
ENSG00000145868.16,FBXO38,72,249.7606734
ENSG00000146282.17,RARS2,72,230.2913323
ENSG00000146457.14,WTAP,72,236.2038217
ENSG00000146676.8,PURB,72,251.9326641
ENSG00000146729.9,GBAS,72,227.8932623
ENSG00000146802.12,TMEM168,72,224.1587925
ENSG00000146872.17,TLK2,72,255.3135765
ENSG00000147526.19,TACC1,72,282.3130902
ENSG00000147533.16,GOLGA7,72,228.120045
ENSG00000147679.11,UTP23,72,199.2979144
ENSG00000147789.15,ZNF7,72,217.0038969
ENSG00000148153.13,INIP,72,280.3409385
ENSG00000148358.19,GPR107,72,327.2365848
ENSG00000148634.15,HERC4,72,245.701422
ENSG00000148700.14,ADD3,72,214.4124667
ENSG00000149177.12,PTPRJ,72,249.2353507
ENSG00000149187.17,CELF1,72,225.6402375
ENSG00000149313.10,AASDHPPT,72,299.8078109
ENSG00000149532.15,CPSF7,72,207.0677314
ENSG00000150527.16,CTAGE5,72,259.6195269
ENSG00000150776.17,C11orf57,72,210.4278205
ENSG00000151116.16,UEVLD,72,226.8973648
ENSG00000151148.13,UBE3B,72,277.2576837
ENSG00000151292.17,CSNK1G3,72,238.7781297
ENSG00000151461.19,UPF2,72,284.9569603
ENSG00000151532.13,VTI1A,72,206.4521521
ENSG00000151576.10,QTRT2,72,219.5483671
ENSG00000151657.11,KIN,72,237.2262377
ENSG00000151702.16,FLI1,72,261.7425306
ENSG00000152102.17,FAM168B,72,202.754458
ENSG00000152291.13,TGOLN2,72,227.7980302
ENSG00000152332.15,UHMK1,72,260.4197264
ENSG00000152520.13,PAN3,72,219.9200609
ENSG00000152683.14,SLC30A6,72,317.1178554
ENSG00000152904.11,GGPS1,72,219.6717561
ENSG00000153029.14,MR1,72,216.9955175
ENSG00000153037.13,SRP19,72,220.6148768
ENSG00000153147.5,SMARCA5,72,320.3440984
ENSG00000153214.9,TMEM87B,72,201.1344562
ENSG00000153339.13,TRAPPC8,72,341.4026357
ENSG00000153767.9,GTF2E1,72,213.3783359
ENSG00000153786.12,ZDHHC7,72,246.6836826
ENSG00000154305.16,MIA3,72,217.4021646
ENSG00000154727.10,GABPA,72,293.699644
ENSG00000155111.14,CDK19,72,233.8335023
ENSG00000155313.15,USP25,72,264.2540384
ENSG00000155729.12,KCTD18,72,239.0824569
ENSG00000155827.11,RNF20,72,244.9555819
ENSG00000155957.17,TMBIM4,72,232.8080575
ENSG00000156256.14,USP16,72,297.8283602
ENSG00000156599.10,ZDHHC5,72,283.5230023
ENSG00000156875.13,MFSD14A,72,287.4862194
ENSG00000157106.16,SMG1,72,283.1921845
ENSG00000157450.15,RNF111,72,203.7570593
ENSG00000157538.13,DSCR3,72,364.8389507
ENSG00000157540.19,DYRK1A,72,208.9914086
ENSG00000157916.19,RER1,72,294.1844819
ENSG00000158435.7,CNOT11,72,292.3632186
ENSG00000159140.19,SON,72,266.5805096
ENSG00000159256.12,MORC3,72,210.0622481
ENSG00000159314.11,ARHGAP27,72,221.5640564
ENSG00000159322.17,ADPGK,72,266.4540071
ENSG00000159579.13,RSPRY1,72,389.9341243
ENSG00000159592.10,GPBP1L1,72,255.8966981
ENSG00000159596.6,TMEM69,72,223.7746441
ENSG00000159842.14,ABR,72,201.0677408
ENSG00000160087.20,UBE2J2,72,254.561811
ENSG00000160551.11,TAOK1,72,267.9110334
ENSG00000160679.12,CHTOP,72,317.5702911
ENSG00000160714.9,UBE2Q1,72,296.5038617
ENSG00000161021.11,MAML1,72,306.6227524
ENSG00000162441.11,LZIC,72,241.7502461
ENSG00000162604.12,TM2D1,72,223.6048131
ENSG00000162607.12,USP1,72,232.6757589
ENSG00000162642.13,C1orf52,72,275.745305
ENSG00000162695.11,SLC30A7,72,318.6956448
ENSG00000162819.11,BROX,72,291.529682
ENSG00000162869.15,PPP1R21,72,335.6590963
ENSG00000162928.8,PEX13,72,230.1983229
ENSG00000163029.15,SMC6,72,224.1836706
ENSG00000163166.14,IWS1,72,244.6535519
ENSG00000163312.10,HELQ,72,260.5187978
ENSG00000163320.10,CGGBP1,72,219.3057186
ENSG00000163510.13,CWC22,72,296.4000839
ENSG00000163513.17,TGFBR2,72,265.8147522
ENSG00000163636.10,PSMD6,72,227.7803974
ENSG00000163681.14,SLMAP,72,229.7217573
ENSG00000163683.11,SMIM14,72,214.6944861
ENSG00000163781.12,TOPBP1,72,328.452832
ENSG00000163848.19,ZNF148,72,305.7248902
ENSG00000163877.10,SNIP1,72,240.5279925
ENSG00000163904.12,SENP2,72,289.4612309
ENSG00000163946.13,FAM208A,72,307.1595137
ENSG00000163960.11,UBXN7,72,234.7770799
ENSG00000164031.16,DNAJB14,72,237.0109068
ENSG00000164074.14,ABHD18,72,314.2737609
ENSG00000164091.11,WDR82,72,253.6893316
ENSG00000164117.13,FBXO8,72,240.9705111
ENSG00000164168.7,TMEM184C,72,298.9642048
ENSG00000164190.17,NIPBL,72,244.3397897
ENSG00000164209.16,SLC25A46,72,229.6594437
ENSG00000164219.9,PGGT1B,72,232.0731003
ENSG00000164252.12,AGGF1,72,254.8247318
ENSG00000164305.18,CASP3,72,207.1096298
ENSG00000164329.13,PAPD4,72,246.1337431
ENSG00000164331.9,ANKRA2,72,203.7580836
ENSG00000164332.7,UBLCP1,72,240.7163257
ENSG00000164347.17,GFM2,72,254.7305257
ENSG00000164609.9,SLU7,72,245.0572397
ENSG00000164754.14,RAD21,72,211.9381305
ENSG00000164941.13,INTS8,72,279.2869435
ENSG00000164944.11,KIAA1429,72,315.6291658
ENSG00000164961.15,WASHC5,72,238.1219049
ENSG00000164970.14,FAM219A,72,212.4478334
ENSG00000164983.7,TMEM65,72,209.4925075
ENSG00000164985.14,PSIP1,72,296.186665
ENSG00000165025.14,SYK,72,222.837547
ENSG00000165119.20,HNRNPK,72,255.5819597
ENSG00000165355.7,FBXO33,72,201.8881596
ENSG00000165476.13,REEP3,72,209.906842
ENSG00000165487.13,MICU2,72,334.4387203
ENSG00000165525.17,NEMF,72,273.4422092
ENSG00000165660.7,FAM175B,72,269.0441296
ENSG00000165672.6,PRDX3,72,199.6164396
ENSG00000165678.20,GHITM,72,275.4097102
ENSG00000165813.18,CCDC186,72,214.486553
ENSG00000165934.12,CPSF2,72,247.7875465
ENSG00000166024.13,R3HCC1L,72,237.0032245
ENSG00000166135.13,HIF1AN,72,210.3754729
ENSG00000166225.8,FRS2,72,224.4006262
ENSG00000166478.9,ZNF143,72,216.3935766
ENSG00000166479.9,TMX3,72,238.5303712
ENSG00000166501.12,PRKCB,72,271.7069775
ENSG00000166734.18,CASC4,72,226.2283473
ENSG00000166913.12,YWHAB,72,208.2832221
ENSG00000166971.16,AKTIP,72,202.7673162
ENSG00000167193.7,CRK,72,245.2015949
ENSG00000167977.8,KCTD5,72,221.7818774
ENSG00000167985.6,SDHAF2,72,215.4068796
ENSG00000168036.16,CTNNB1,72,255.3052466
ENSG00000168092.13,PAFAH1B2,72,346.0467163
ENSG00000168172.8,HOOK3,72,242.7114038
ENSG00000168216.10,LMBRD1,72,239.5261263
ENSG00000168310.10,IRF2,72,202.3598122
ENSG00000168385.17,02-Sep,72,290.0991289
ENSG00000168438.14,CDC40,72,301.6826983
ENSG00000168522.12,FNTA,72,314.4280566
ENSG00000168538.15,TRAPPC11,72,295.9840376
ENSG00000168564.5,CDKN2AIP,72,278.1697633
ENSG00000168566.12,SNRNP48,72,270.209818
ENSG00000168710.17,AHCYL1,72,325.6950461
ENSG00000168876.8,ANKRD49,72,226.4579192
ENSG00000168887.10,C2orf68,72,274.4453814
ENSG00000169118.17,CSNK1G1,72,300.1184581
ENSG00000170234.12,PWWP2A,72,268.3774902
ENSG00000170248.13,PDCD6IP,72,265.3022778
ENSG00000170471.14,RALGAPB,72,355.4839283
ENSG00000170633.16,RNF34,72,302.8247431
ENSG00000170759.10,KIF5B,72,245.8386653
ENSG00000170836.11,PPM1D,72,204.9960631
ENSG00000170852.10,KBTBD2,72,300.00514
ENSG00000170871.11,KIAA0232,72,239.6193574
ENSG00000170876.7,TMEM43,72,270.2848446
ENSG00000171055.14,FEZ2,72,231.6350355
ENSG00000171109.18,MFN1,72,264.5565433
ENSG00000171169.8,NAIF1,72,201.6264924
ENSG00000171469.10,ZNF561,72,231.9186652
ENSG00000171475.13,WIPF2,72,251.5422294
ENSG00000171608.15,PIK3CD,72,221.1846714
ENSG00000171634.16,BPTF,72,222.1565188
ENSG00000171940.13,ZNF217,72,216.5262594
ENSG00000172046.18,USP19,72,209.8443997
ENSG00000172466.15,ZNF24,72,325.8905534
ENSG00000172667.10,ZMAT3,72,217.9602727
ENSG00000172795.15,DCP2,72,227.8855743
ENSG00000172936.12,MYD88,72,214.5972326
ENSG00000173011.11,TADA2B,72,231.399101
ENSG00000173273.15,TNKS,72,250.2498045
ENSG00000173545.4,ZNF622,72,214.0596618
ENSG00000173757.9,STAT5B,72,222.0195662
ENSG00000174106.2,LEMD3,72,216.9189298
ENSG00000174574.15,AKIRIN1,72,230.7598081
ENSG00000174579.3,MSL2,72,241.987613
ENSG00000174606.13,ANGEL2,72,269.4157625
ENSG00000174695.9,TMEM167A,72,200.3247277
ENSG00000175029.16,CTBP2,72,233.9355336
ENSG00000175073.7,VCPIP1,72,252.8864643
ENSG00000175104.14,TRAF6,72,231.000129
ENSG00000175376.8,EIF1AD,72,235.898327
ENSG00000175387.15,SMAD2,72,316.8316916
ENSG00000176390.11,CRLF3,72,320.6821368
ENSG00000176853.15,FAM91A1,72,237.2569379
ENSG00000176994.10,SMCR8,72,220.9328358
ENSG00000177885.13,GRB2,72,277.2285845
ENSG00000177981.10,ASB8,72,297.4983134
ENSG00000178913.7,TAF7,72,219.6333623
ENSG00000178988.10,MRFAP1L1,72,236.7853771
ENSG00000179010.14,MRFAP1,72,252.2247603
ENSG00000179021.9,C3orf38,72,234.8741732
ENSG00000179119.14,SPTY2D1,72,235.0348366
ENSG00000179456.10,ZBTB18,72,220.4645772
ENSG00000179562.2,GCC1,72,253.58561
ENSG00000179918.18,SEPHS2,72,225.9589238
ENSG00000180008.8,SOCS4,72,214.2889025
ENSG00000180233.10,ZNRF2,72,232.6910247
ENSG00000180370.10,PAK2,72,223.7055615
ENSG00000180398.11,MCFD2,72,236.2333042
ENSG00000181192.11,DHTKD1,72,206.2193177
ENSG00000181472.4,ZBTB2,72,204.6496384
ENSG00000181555.20,SETD2,72,211.1802595
ENSG00000181852.17,RNF41,72,235.5753734
ENSG00000181904.8,C5orf24,72,230.4156602
ENSG00000182149.20,IST1,72,201.2271275
ENSG00000182400.14,TRAPPC6B,72,277.4573469
ENSG00000182831.11,C16orf72,72,223.7433753
ENSG00000182973.18,CNOT10,72,207.3056537
ENSG00000183155.4,RABIF,72,217.9865596
ENSG00000183291.15,SELENOF,72,264.3430118
ENSG00000183475.12,ASB7,72,256.5476881
ENSG00000183530.13,PRR14L,72,299.5857972
ENSG00000183718.5,TRIM52,72,266.448053
ENSG00000183726.10,TMEM50A,72,271.2423091
ENSG00000183735.9,TBK1,72,281.9989745
ENSG00000184432.9,COPB2,72,252.4686335
ENSG00000184743.12,ATL3,72,251.3569777
ENSG00000184863.10,RBM33,72,220.0613685
ENSG00000185009.12,AP3M1,72,290.1075221
ENSG00000185127.6,C6orf120,72,237.9828339
ENSG00000185158.12,LRRC37B,72,203.9786127
ENSG00000185591.9,SP1,72,215.1130086
ENSG00000185722.16,ANKFY1,72,231.2292546
ENSG00000185728.16,YTHDF3,72,260.0046626
ENSG00000185787.14,MORF4L1,72,292.990546
ENSG00000185811.16,IKZF1,72,238.1308593
ENSG00000185946.15,RNPC3,72,202.5838482
ENSG00000185963.13,BICD2,72,243.0333886
ENSG00000186298.11,PPP1CC,72,270.4029398
ENSG00000186517.13,ARHGAP30,72,203.2534461
ENSG00000186625.13,KATNA1,72,259.4637457
ENSG00000186660.14,ZFP91,72,255.6365201
ENSG00000186812.12,ZNF397,72,226.192097
ENSG00000187257.15,RSBN1L,72,239.4828137
ENSG00000187742.14,SECISBP2,72,206.7213041
ENSG00000187866.8,FAM122A,72,258.9902371
ENSG00000188554.13,NBR1,72,250.6618503
ENSG00000188895.11,MSL1,72,245.9013877
ENSG00000188938.15,FAM120AOS,72,244.3394368
ENSG00000189050.15,RNFT1,72,247.6460002
ENSG00000189241.6,TSPYL1,72,231.9318003
ENSG00000189376.11,C8orf76,72,214.6366018
ENSG00000196116.7,TDRD7,72,227.317265
ENSG00000196199.13,MPHOSPH8,72,257.6073295
ENSG00000196455.7,PIK3R4,72,238.81898
ENSG00000196504.15,PRPF40A,72,376.0427759
ENSG00000196505.10,GDAP2,72,283.5157178
ENSG00000196510.12,ANAPC7,72,262.9351998
ENSG00000196591.11,HDAC2,72,261.1575309
ENSG00000196652.11,ZKSCAN5,72,259.0576557
ENSG00000196757.7,ZNF700,72,225.7336229
ENSG00000196776.14,CD47,72,329.9165366
ENSG00000197024.8,ZNF398,72,199.0999819
ENSG00000197170.9,PSMD12,72,243.6368267
ENSG00000197343.10,ZNF655,72,283.0689256
ENSG00000197442.9,MAP3K5,72,273.8583698
ENSG00000197601.12,FAR1,72,201.1661802
ENSG00000197619.13,ZNF615,72,202.4941255
ENSG00000197622.12,CDC42SE1,72,218.8606384
ENSG00000197724.10,PHF2,72,232.0669566
ENSG00000197771.12,MCMBP,72,312.989305
ENSG00000198001.13,IRAK4,72,261.5926082
ENSG00000198160.14,MIER1,72,266.0027085
ENSG00000198231.12,DDX42,72,225.5983112
ENSG00000198265.11,HELZ,72,207.6741579
ENSG00000198399.14,ITSN2,72,236.0628319
ENSG00000198642.6,KLHL9,72,266.244255
ENSG00000198663.16,C6orf89,72,303.1934341
ENSG00000198730.7,CTR9,72,238.9529564
ENSG00000198783.5,ZNF830,72,225.9466338
ENSG00000198791.11,CNOT7,72,298.1545128
ENSG00000198818.9,SFT2D1,72,220.210172
ENSG00000198862.13,LTN1,72,265.6981146
ENSG00000198909.7,MAP3K3,72,250.4435247
ENSG00000198961.9,PJA2,72,216.9220753
ENSG00000204120.14,GIGYF2,72,264.2573265
ENSG00000204256.12,BRD2,72,199.0428465
ENSG00000204370.9,SDHD,72,262.6852926
ENSG00000204439.3,C6orf47,72,204.5477914
ENSG00000205423.11,CNEP1R1,72,224.7428355
ENSG00000205765.8,C5orf51,72,236.5139719
ENSG00000211455.7,STK38L,72,225.992303
ENSG00000211456.10,SACM1L,72,298.4055398
ENSG00000213079.9,SCAF8,72,262.0822951
ENSG00000213281.4,NRAS,72,228.425434
ENSG00000213341.10,CHUK,72,238.7972446
ENSG00000214013.9,GANC,72,200.2908503
ENSG00000225190.10,PLEKHM1,72,198.9252623
ENSG00000225733.5,FGD5-AS1,72,303.5171669
ENSG00000227345.8,PARG,72,257.4895773
ENSG00000236287.7,ZBED5,72,240.1189027
ENSG00000239305.6,RNF103,72,203.6135724
ENSG00000240682.9,ISY1,72,282.1408371
ENSG00000241685.9,ARPC1A,72,210.5500798
ENSG00000243646.9,IL10RB,72,215.7435453
ENSG00000244045.12,TMEM199,72,250.1244545
ENSG00000244754.8,N4BP2L2,72,246.3658876
ENSG00000247315.3,ZCCHC3,72,216.811447
ENSG00000247556.6,OIP5-AS1,72,201.4824006
ENSG00000249709.7,ZNF564,72,200.2910372
ENSG00000249915.7,PDCD6,72,206.6059028
ENSG00000253352.8,TUG1,72,261.9349593
ENSG00000253797.2,UTP14C,72,206.4397488
ENSG00000255112.2,CHMP1B,72,256.9417337
ENSG00000256683.6,ZNF350,72,213.5114533
ENSG00000257103.8,LSM14A,72,329.381344
ENSG00000257621.7,PSMA3-AS1,72,262.8055618
ENSG00000260032.1,NORAD,72,243.8241123
ENSG00000266820.1,KPNA2P3,72,206.783996
ENSG00000267680.5,ZNF224,72,229.1685194
ENSG00000272325.1,NUDT3,72,216.3274217
ENSG00000272886.5,DCP1A,72,341.0858455
ENSG00000275052.4,PPP4R3B,72,367.3855344
ENSG00000278311.4,GGNBP2,72,309.1331774
ENSG00000077522.12,ACTN2,74,7.405949618
ENSG00000104879.4,CKM,74,6.457877557
ENSG00000114854.7,TNNC1,74,6.031479965
ENSG00000168530.15,MYL1,74,6.875672663
ENSG00000170290.3,SLN,74,6.626088129
ENSG00000177791.11,MYOZ1,74,8.215314677
ENSG00000196091.13,MYBPC1,74,6.718969911
ENSG00000197893.13,NRAP,74,6.295162625
ENSG00000198125.12,MB,74,6.7519517
ENSG00000091583.10,APOH,75,4.7416663
ENSG00000106927.11,AMBP,75,4.809004039
ENSG00000110245.11,APOC3,75,4.215210202
ENSG00000118271.9,TTR,75,3.394500841
ENSG00000145321.12,GC,75,4.4321178
ENSG00000158874.11,APOA2,75,4.094495168
ENSG00000187758.7,ADH1A,75,3.510232593
ENSG00000234906.9,APOC2,75,4.349899713
